mu0ListLP,EqnLx,RLx,ELx1,ELx2,EqnLy,RLy,ELy1,ELy2
1.589999999999935,-1.2868637778472902,-0.36836448092076496,-0.6079842532193444,-1.941427874091324,-0.9175422155088809,-0.608056034187299,-0.8986234533355459,-0.9701641085108536
1.599999999999934,-1.3225052883483608,-0.3761871839503869,-0.912751312155973,-1.5128147754028427,-0.8932492562038304,-0.5889805564841059,-0.8745951552442249,-0.9447642487789016
1.6099999999999328,-1.3590496679851254,-0.38782431010727547,-0.9356387633327956,-1.4895653007459537,-0.8693585915037548,-0.5698606332915185,-0.851487394291647,-0.9191414135401061
1.6199999999999317,-1.396543851144018,-0.3916540032249749,-0.9800363426270059,-1.5756587838719707,-0.8458571140700013,-0.5485632659459959,-0.8275579862245721,-0.8945618250614443
1.6299999999999306,-1.4350385298365502,-0.41142027290913685,-1.0086347356997043,-1.5759434151591487,-0.8227323468931194,-0.5279481271385298,-0.8042777266731789,-0.870314593055575
1.6399999999999295,-1.474588565817937,-0.42936448028665897,-1.0230214284096801,-1.6412261376175112,-0.7999724035131567,-0.5117638076238457,-0.7812590527337481,-0.8459419856972267
1.6499999999999284,-1.515253460854582,-0.4268902390783051,-1.077834621005444,-1.629057849121015,-0.7775659513293636,-0.4930227324697492,-0.7593316087140416,-0.8226739369140447
1.6599999999999273,-1.5570978951685701,-0.44932898881212924,-1.0544720677556128,-1.6667187819896037,-0.7555021777157885,-0.4753387738946816,-0.7397912838883111,-0.7981691608885082
1.6699999999999262,-1.6001923463424874,-0.4566907410960829,-0.6779974014853514,-2.0895032166576937,-0.7337707586891482,-0.45833732523680765,-0.7169050365900446,-0.7752934045319444
1.679999999999925,-1.6446138035633788,-0.4835857397619271,-1.2302333494405282,-1.7193838252847655,-0.7123618299016854,-0.4421670705408974,-0.6954233716013746,-0.7533347456611064
1.689999999999924,-1.6904465953412537,-0.44760845989014814,-1.2703821833364983,-1.7545895338296367,-0.6912659597550206,-0.4266660223222395,-0.6762696637747836,-0.7305769694030344
1.699999999999923,-1.7377833530757512,-0.5250919199626067,-1.3134566141062956,-1.7756199163424427,-0.670474124451564,-0.4117679820016204,-0.6554625147427975,-0.708365968987718
1.7099999999999218,-1.7867261381422688,-0.5618896227686149,-0.7997457258489676,-2.6403264991186832,-0.6499776848183184,-0.3974159620285405,-0.6360893570537055,-0.6864765331338523
1.7199999999999207,-1.8373877669781284,-0.5942890241925026,-0.8445829787901087,-2.6853814820958166,-0.6297683647540792,-0.3834775900721468,-0.6143536736897112,-0.6648230144813075
1.7299999999999196,-1.8898933773746713,-0.5513453204097621,-1.3599167813323036,-1.7974479543899504,-0.609838231165468,-0.3686888365796037,-0.59753157765653,-0.6440579152074575
