mu0,ReW0E1,ReW0E2,ReW0E3,ImW0E1,ImW0E2,ImW0E3,absW0E1,absW0E2,absW0E3,ReW1E1,ReW1E2,ReW1E3,ImW1E1,ImW1E2,ImW1E3,absW1E1,absW1E2,absW1E3
2.9099999999999593,2.0029102904572937,-0.9102909999991748,0.44285043234164323,0.0,0.0,0.6981606263317417,2.0029102904572937,0.9102909999991748,0.8267676611872952,-5011.640291,1.7160902909999634,0.44285043234164323,0.0,0.0,-0.6981606263317417,5011.640291,1.7160902909999634,0.8267676611872952
2.914999999999959,2.002915290972851,-0.9152914999999151,0.4428484594309195,0.0,0.0,0.7017388741228097,2.002915290972851,0.9152914999999151,0.8297904587758811,-5011.660291499999,1.7205852914999633,0.4428484594309195,0.0,0.0,-0.7017388741228097,5011.660291499999,1.7205852914999633,0.8297904587758811
2.919999999999959,2.0029202920568423,-0.9202919999995451,0.4428464865199183,0.0,0.0,0.7052989966720206,2.0029202920568423,0.9202919999995451,0.8328023086721091,-5011.680292,1.7250802919999633,0.4428464865199183,0.0,0.0,-0.7052989966720206,5011.680292,1.7250802919999633,0.8328023086721091
2.924999999999959,2.002925291435531,-0.9252925000002854,0.44284451360974975,0.0,0.0,0.7088412670784521,2.002925291435531,0.9252925000002854,0.8358033292274213,-5011.7002925,1.729575292499963,0.44284451360974975,0.0,0.0,-0.7088412670784521,5011.7002925,1.729575292499963,0.8358033292274213
2.929999999999959,2.0029302925195225,-0.9302929999999154,0.4428425406989913,0.0,0.0,0.7123659516537727,2.0029302925195225,0.9302929999999154,0.8387936366761034,-5011.720292999999,1.734070292999963,0.4428425406989913,0.0,0.0,-0.7123659516537727,5011.720292999999,1.734070292999963,0.8387936366761034
2.9349999999999588,2.0029352924666455,-0.9352934999995455,0.44284056778826764,0.0,0.0,0.7158733101561072,2.0029352924666455,0.9352934999995455,0.8417733451903174,-5011.7402935,1.7385652934999631,0.44284056778826764,0.0,0.0,-0.7158733101561072,5011.7402935,1.7385652934999631,0.8417733451903174
2.9399999999999586,2.002940293550637,-0.9402940000002857,0.4428385948769541,0.0,0.0,0.7193635960115979,2.002940293550637,0.9402940000002857,0.8447425669275419,-5011.760293999999,1.7430602939999629,0.4428385948769541,0.0,0.0,-0.7193635960115979,5011.760293999999,1.7430602939999629,0.8447425669275419
2.9449999999999585,2.002945294066194,-0.9452944999988055,0.44283662196671625,0.0,0.0,0.7228370565328025,2.002945294066194,0.9452944999988055,0.847701412085587,-5011.780294499999,1.7475552944999628,0.44283662196671625,0.0,0.0,-0.7228370565328025,5011.780294499999,1.7475552944999628,0.847701412085587
2.9499999999999584,2.0029502945817512,-0.950295000000656,0.4428346490565823,0.0,0.0,0.7262939331169029,2.0029502945817512,0.950295000000656,0.8506499889422715,-5011.800295,1.7520502949999628,0.4428346490565823,0.0,0.0,-0.7262939331169029,5011.800295,1.7520502949999628,0.8506499889422715
2.9549999999999583,2.0029552950973084,-0.9552954999991758,0.4428326761455464,0.0,0.0,0.729734461446777,2.0029552950973084,0.9552954999991758,0.853588403907436,-5011.8202955,1.756545295499963,0.4428326761455464,0.0,0.0,-0.729734461446777,5011.8202955,1.756545295499963,0.853588403907436
