mu0ListLP,EqnLx,ELx1,ELx2,EqnLy,ELy1,ELy2
1.1699999999999813,-0.2690201406180127,-0.21296850282269666,-0.36077333817709045,-4.966311866490505,inf,inf
1.1799999999999802,-0.2865118074309357,-0.22944775144138282,-0.39007221658675306,-5.159037483662958,inf,inf
1.189999999999979,-0.30421815395434326,-0.24572827410699705,-0.40915549751781577,-5.381537297633964,inf,inf
1.199999999999978,-0.322144515375383,-0.25940506542987374,-0.43648594849702815,-5.644722066587645,inf,inf
1.2099999999999769,-0.34029642826859924,-0.2780247671255357,-0.4612457317981314,-5.966875735542825,inf,inf
1.2199999999999758,-0.35867964086252424,-0.2708474796505722,-0.4871119654835605,-6.382289269996541,inf,inf
1.2299999999999747,-0.37730012396887436,-0.2781128652384402,-0.513788925385157,-6.968004135233377,inf,inf
1.2399999999999736,-0.39616408262106995,-0.3051474845603372,-0.5377283514416445,-7.970263585794497,inf,inf
1.2499999999999725,-0.4152779684917484,-0.32424740481287084,-0.5574646504980334,-16.28771238082304,inf,inf
1.2599999999999714,-0.43464849313536275,-0.30495907756631696,-0.5912886504258728,-7.961246937862743,inf,inf
1.2699999999999703,-0.45428264214122926,-0.3077150565507308,-0.6112615976098488,-6.963495822273624,inf,inf
1.2799999999999692,-0.4741876902508395,-0.35022125664207737,-0.6418066193120007,-6.379283729382152,inf,inf
1.289999999999968,-0.4943712175506696,-0.3657880083109482,-0.6669325966724535,-5.964621580438707,inf,inf
1.299999999999967,-0.51484112679055,-0.3733339620958675,-0.6976962513195147,-5.642918742636428,inf,inf
1.3099999999999659,-0.5356056619720602,-0.39998331878200044,-0.7129711914255341,-5.380034527734401,inf,inf
1.3199999999999648,-0.5566734282761777,-0.33640829805538003,-1.0949357158939872,-5.157749395208516,inf,inf
1.3299999999999637,-0.5780534134771064,-0.4053925601126002,-0.7674347432920937,-4.965184789110415,inf,inf
1.3399999999999626,-0.5997550109662517,-0.4129580339283925,-0.8009852048137359,-4.795322379983729,inf,inf
1.3499999999999615,-0.6217880445295884,-0.4134146048707705,-0.8439606595679616,-4.643369362346489,inf,inf
1.3599999999999604,-0.6441627950490256,-0.4508375567462278,-0.8552768600207582,-4.5059068110049,inf,inf
1.3699999999999593,-0.6668900293128667,-0.47713026441013395,-0.8921431470510353,-4.380410073483555,inf,inf
1.3799999999999581,-0.6899810311225201,-0.5051737984554863,-0.9187399200416669,-4.264961748247711,inf,inf
1.389999999999957,-0.7134476349365045,-0.5175878071644028,-0.9302637895453802,-4.158071309520955,inf,inf
1.399999999999956,-0.7373022622869351,-0.5381000919414846,-0.9697660546654316,-4.058557099478376,inf,inf
1.4099999999999548,-0.7615579612792682,-0.5550224968557814,-1.0036816353548554,-3.9654664759186344,inf,inf
1.4199999999999537,-0.7862284494368359,-0.5530619806272709,-1.040073422251402,-3.8780202061934523,inf,inf
1.4299999999999526,-0.8113281603006228,-0.5975387579322036,-1.082948439137524,-3.7955727764058667,inf,inf
1.4399999999999515,-0.8368722941465834,-0.6573844208661894,-1.1011988940817836,-3.7175834443675853,inf,inf
1.4499999999999504,-0.8628768732701055,-0.6423548140116259,-1.1653226254559816,-3.643594724993452,inf,inf
1.4599999999999493,-0.8893588023435886,-0.6231827040413925,-1.1834605177552515,-3.57321612953482,inf,inf
1.4699999999999482,-0.9163359344329942,-0.6454631854476575,-1.2018925003874967,-3.506111690502626,inf,inf
1.4799999999999471,-0.9438271432822744,-0.6760769572144918,-1.2524035469719275,-3.4419902615472004,inf,inf
1.489999999999946,-0.9718524026430119,-0.7147660023699384,-1.2389859764995637,-3.3805978830236465,inf,inf
1.499999999999945,-1.0004328734456607,-0.7701462217655968,-1.2817917703687132,-3.321711706860244,inf,inf
1.5099999999999438,-1.0295909997892796,-0.7338231419380699,-1.3084464155213602,-3.2651351135041398,inf,inf
1.5199999999999427,-1.0593506148332354,-0.7428471576201668,-1.3591443212559533,-3.210693750817287,inf,inf
1.5299999999999416,-1.089737057835668,-0.801054599813359,-1.4008822748458958,-3.1582322936174436,inf,inf
1.5399999999999405,-1.1207773037935136,-0.8749682716052717,-1.4217171130846706,-3.107611772043624,inf,inf
1.5499999999999394,-1.1525001073400742,-0.8636932609973569,-1.4745441640369452,-3.0587073529783573,inf,inf
1.5599999999999383,-1.1849361628039161,-0.6162191695036201,-1.8852383903320307,-3.0114064853476448,inf,inf
1.5699999999999372,-1.2181182827023385,-0.9279781401154136,-1.532184837404219,-2.9656073399502274,inf,inf
1.5799999999999361,-1.2520815972401873,-0.8833238767147904,-1.5868847794243897,-2.921217489413506,inf,inf
1.589999999999935,-1.2868637778472902,-0.6527308713034808,-2.0040268072829726,-2.878152785247731,inf,inf
1.599999999999934,-1.3225052883483608,-1.0022166011434805,-1.6601552361020755,-2.836336397705114,inf,inf
1.6099999999999328,-1.3590496679851254,-0.9988041213850608,-1.6602075188279377,-2.79569799091602,inf,inf
1.6199999999999317,-1.396543851144018,-1.0824296534711964,-1.7684129833580366,-2.7561730110561675,inf,inf
1.6299999999999306,-1.4350385298365502,-1.1070805287586407,-1.757675590516719,-2.7177020694531757,inf,inf
1.6399999999999295,-1.474588565817937,-1.1419873314563125,-1.8231576408674317,-2.6802304058316344,inf,inf
1.6499999999999284,-1.515253460854582,-1.2103017640840847,-1.8390410985878665,-2.643707419519726,inf,inf
1.6599999999999273,-1.5570978951685701,-1.2013188522555438,-1.8781509852899743,-2.6080862585459617,inf,inf
1.6699999999999262,-1.6001923463424874,-0.6941157015155391,-2.4300176864937484,-2.573323458253923,inf,inf
1.679999999999925,-1.6446138035633788,-1.3365823472458886,-1.9392524655405603,-2.5393786224423165,inf,inf
1.689999999999924,-1.6904465953412537,-1.381846031169844,-1.9640850404986412,-2.506214141163251,inf,inf
1.699999999999923,-1.7377833530757512,-1.4520283673686372,-2.0083074554629476,-2.4737949402348565,inf,inf
1.7099999999999218,-1.7867261381422688,-0.8536392412192425,-2.7820577456600257,-2.4420882582851253,inf,inf
1.7199999999999207,-1.8373877669781284,-0.8283097223914935,-2.7323279302671395,-2.4110634477738015,inf,inf
1.7299999999999196,-1.8898933773746713,-1.6271319873966532,-2.100138107839097,-2.3806917969628563,inf,inf
1.7399999999999185,-1.9443822907579653,-0.7831997909574094,-2.9745524233259397,-2.3509463702434643,inf,inf
1.7499999999999174,-2.0010102401575764,-0.8298828476989356,-2.86503920271868,-2.321801864594018,inf,inf
1.7599999999999163,-2.059952053530645,-1.9584825336641343,-2.236140956245501,-2.29323448025227,inf,inf
1.7699999999999152,-2.1214049090620213,-1.972044397580572,-2.276786132071861,-2.2652218039453156,inf,inf
1.779999999999914,-2.185592315049313,-0.8718170334935125,-2.915971348823748,-2.23774270324198,inf,inf
1.789999999999913,-2.25276901716358,-2.1931067694160054,-2.4082575815933316,-2.2107772307800606,inf,inf
1.799999999999912,-2.3232271050603295,-0.9435081734883252,-3.318815942968153,-2.1843065372810866,inf,inf
1.8099999999999108,-2.39730368822615,-2.383809731825231,-2.598998380185747,-2.158312792402507,inf,inf
1.8199999999999097,-2.4753906512813284,-0.9940572282385964,-3.416300524991417,-2.1327791125948496,inf,inf
1.8299999999999086,-2.5579472037957904,-2.5542140979010717,-2.671444867983149,-2.1076894952328282,inf,inf
1.8399999999999075,-2.6455162437865485,-2.6552843462121745,-2.6602283314765276,-2.083028758376836,inf,inf
1.8499999999999064,-2.73874601620167,-2.789010144321155,-2.7295621052759635,-2.05878248559697,inf,inf
1.8599999999999053,-2.8384192655121305,-2.699449146988442,-2.7850087959661805,-2.0349369753574726,inf,inf
1.8699999999999042,-2.9454932269872396,-1.0030507170001652,-3.7577648550081877,-2.0114791945166175,inf,inf
